date,BZ=F,CL=F,NG=F,SPY,XLE
2024-06-07,128.109413985177,128.78089823402613,116.20868491212933,131.41303991918053,183.2416956736937
2024-06-10,131.343516088938,132.5490125170198,115.7307843022012,131.81907482379322,184.62634298936175
2024-06-11,131.81013058355967,132.82182352801146,124.61171050191622,132.13653695318666,184.25981824299907
2024-06-12,132.9042581595544,133.8448388025402,121.26643471731636,133.2217749942098,182.28465797289584
2024-06-13,133.1456121775691,134.04944706078396,117.84150566607326,133.49001667517297,180.61493758064768
2024-06-14,132.93644524236984,133.75958210951907,114.73517069147181,133.5712296640843,179.27102386752972
2024-06-17,135.5591278061655,136.9650464469462,111.03146944942588,134.63431324632364,179.73935154963237
2024-06-18,137.296862004941,139.07927974875162,115.85025945468324,134.9763780899462,180.4927678436327
2024-06-20,137.90828154490634,140.10229502328036,109.15969839051786,134.6097105320945,183.8118418268539
2024-06-21,137.15204468382208,137.64706096608035,107.72600605569917,133.9969557520635,182.75300119031604
2024-06-24,138.39098958093572,139.181577373701,111.94743928847765,133.56137656241503,185.8684537667397
2024-06-25,136.78197916187145,137.81756134377764,109.75707415292801,134.07570546555755,186.29606338160986
2024-06-26,137.1681382252298,137.93691290900026,104.65950246190216,134.24304297424285,184.46343964979667
2024-06-27,139.00240912090106,139.36913169167153,106.92951136912943,134.45467438052378,184.89106479998435
2024-06-28,139.0345962037165,139.02813093627694,103.58423558452954,133.9255808448494,185.6037474914346
2024-07-01,139.34029983581152,142.16537951261114,98.68578281766337,134.20121235206454,185.70555042717461
2024-07-02,138.76105510288633,141.19351305055707,96.97331829204178,135.10434825187053,185.56301388888454
2024-07-03,140.530964108702,143.0178944094426,96.29629875795405,135.7072649502043,186.37751505139238
2024-07-05,139.24376313891574,141.79028388501507,92.35364721094405,136.4898205143379,183.4656838817663
2024-07-08,137.97264343476192,140.37510603427205,94.22540877488642,136.64731994132597,182.34575837672088
2024-07-09,136.218827970354,138.80648174610494,93.34927031663905,136.7802016341129,180.73712285298026
2024-07-10,136.89460940017491,139.98294345805778,92.75189455422893,138.1336813560992,181.95886682908323
2024-07-11,137.40949224324447,140.86956623543568,90.32257911371522,136.94261259196355,183.85257542940394
2024-07-12,136.8141539689116,140.1704977760283,92.75189455422893,137.80638114500852,184.3209031115066
2024-07-15,136.52453160244903,139.65899664293642,85.94185833758152,138.18536507994682,187.11056454411766
2024-07-16,134.72244778959322,137.69820977855505,87.13660036743617,139.0048247154241,187.94543250790048
2024-07-17,136.89460940017491,141.26171580330498,81.04341506568095,137.05581812135597,189.81877430694618
2024-07-18,136.9428777486228,141.21056699083027,84.62764115524487,136.00255760084184,190.16493225203382
2024-07-19,132.95252650800228,136.6240326832066,84.7471163077269,135.09942170103585,188.08796904619055
2024-07-22,132.58246098605164,136.02727485709357,89.64555957962749,136.49228378975525,186.90694313732007
2024-07-23,130.34593748561431,131.2190913592979,87.09677848159738,136.27818910805698,183.93402709918647
2024-07-24,131.4722398686492,132.29325544630134,84.30904707860321,133.18978245372872,183.95437836514395
2024-07-25,132.53419263760378,133.46973016659916,81.28235587567941,132.49581468478635,187.13093134539267
2024-07-26,130.53901087940585,131.5601051230375,79.88849492166511,133.9797278441143,187.72144429982788
2024-07-29,128.36684926882413,129.25830449491653,75.9458386271723,134.05847755760837,186.1128087760873
2024-07-30,126.51648483174516,127.41688220410275,84.66746304108366,133.37927442119786,189.00427314443837
2024-07-31,129.87932299099265,132.8388774682847,81.08323695151975,135.54730224779888,189.79840750567115
2024-08-01,127.94850312265034,130.110819391748,78.375154067686,133.62782491879452,184.76887952765176
2024-08-02,123.58808636007919,125.35378470642702,78.33532743436437,131.13988670735478,180.004073360255
2024-08-05,122.7674998849146,124.3648773124447,77.33970907615219,127.32060821274047,176.03338601877348
2024-08-06,123.0571222513772,124.80817569278868,80.04779195998594,128.49444906892694,177.11260899190393
2024-08-07,126.03378907149106,128.2693971009342,84.10991865947797,127.63559204674455,177.82529168335418
2024-08-08,127.36927066550048,129.90622414184924,84.70729442188811,130.58619045745127,181.6534269512281
2024-08-09,128.1737758750326,131.01448310105414,85.34448257517141,131.16202614616657,182.0606853001408
2024-08-12,132.42156239930029,136.504681117984,87.17642225327498,131.23093777796336,182.9566225971136
2024-08-13,129.83105464254476,133.58908173182178,85.54361099429666,133.3891125028951,181.18509926912546
2024-08-14,128.33467446178398,131.25319923984435,88.37117377809523,133.8099270600117,182.24393990566335
2024-08-15,130.3942058340622,133.26513491670042,87.49502582488226,136.1034617731197,184.42272158256415
2024-08-16,128.20595068207277,130.69053628593278,84.54798788860165,136.40860752542656,184.21910017576658
2024-08-19,124.95575503690407,126.8030704377165,89.00836193137856,137.7128667989826,185.46121095314453
2024-08-20,124.21559944145221,126.24040748380494,87.53484771072107,137.48893403558714,180.57421951341522
2024-08-21,122.36524728014852,122.64279357850856,86.69853113831249,137.96141729657927,180.87965939127034
2024-08-22,124.24778652426767,124.4842288776673,81.76025648560748,136.87862751100138,181.34798707337302
2024-08-23,127.14399791311818,127.58738258180004,80.52569256991404,138.33301140526558,184.0561968362015
2024-08-26,131.02171891543526,132.00340350338143,77.89725345775788,138.00324791875758,185.70555042717461
2024-08-27,127.9967837468735,128.78089823402613,75.82636822217307,138.19273988622672,183.97474516641898
2024-08-28,126.5486719145606,127.05881450008995,76.86180846622409,137.39049313872655,182.79371925754853
2024-08-29,128.62429682824657,129.4288178809588,85.10554176517297,137.4027944958411,185.17613787656444
2024-08-30,126.79002593257532,125.4049465272467,84.70729442188811,138.71444359564913,185.8684537667397
2024-09-03,118.66451840599058,119.93178944224509,87.73397612984631,135.8598378263577,181.24618413763295
2024-09-04,116.97505255566296,117.98805651813696,85.42413584181463,135.5817580636973,178.74159578160203
2024-09-05,116.95897129003055,117.9028128334608,89.76503473210951,135.2519945771893,177.35694846593398
2024-09-06,114.33627645045958,115.37936301516787,90.60136079948371,132.97568777203045,175.1374487218007
2024-09-09,115.59130261320567,117.1525955615787,86.41975894750965,134.46451246222102,176.3999107651361
2024-09-10,111.32743482330557,112.10570893333782,88.88889627386214,135.05020125260558,173.365909858495
2024-09-11,113.61222667219077,114.7655512487816,90.40223238035846,136.435673515073,171.7572743347544
2024-09-12,115.80048182418021,117.59590695026768,93.86699281240597,137.58491165703035,173.30482498998748
2024-09-13,115.22123709125505,117.05029793662933,91.79610282933834,138.30348214020182,174.28221395674285
2024-09-16,117.0555079869263,119.50553199382936,94.50418096568927,138.50773874020285,176.2777410281211
2024-09-17,118.58406297472726,121.38107517353458,92.55276613510368,138.56433399491303,178.6601441118195
2024-09-18,118.5036198192392,120.90366891264415,90.95977676196415,138.15337253946575,179.00631759222463
2024-09-19,120.4826957602541,122.67688845071001,93.5085673549599,140.51087731356384,181.14436566657542
2024-09-20,119.85518267888106,122.62573963823533,96.93349640620299,139.83906400340533,180.73712285298026
2024-09-23,118.90587242400528,119.98295126306478,104.06212669949201,140.1885036533078,181.47017234570555
2024-09-24,120.94931025487578,122.01192787184907,101.59299886810516,140.58962702705787,181.02219592956038
2024-09-25,118.19790391136891,118.82353048304017,105.01792791934825,140.2795547239164,177.47913373826657
2024-09-26,115.20514354984732,115.37936301516787,102.94703793628062,140.8357142492372,173.9971408801627
2024-09-27,115.81657536558794,116.24893185227253,115.57148726388039,140.63145764923618,177.5402186067741
2024-09-30,115.47867237490217,116.23187791199933,116.40781333125456,141.19500700080897,178.78232938415204
2024-10-01,118.35880249812027,119.06223361348538,115.33253695891632,139.9301150740139,182.85481966137357
2024-10-02,118.90587242400528,119.5225859341026,114.93428961563146,139.98917360414143,184.72816146041927
2024-10-03,124.89139314704845,125.67774452989337,118.27957489519692,139.73324830026485,187.986150575133
2024-10-04,125.58326811827709,126.82011136964475,113.65990381409921,141.00305175792252,189.73732263716366
2024-10-07,130.2172137059031,131.52599724249103,109.35882680964313,139.72832174943022,190.4092872613814
2024-10-08,124.18342463441208,125.43904139944817,108.84110431387622,141.04980893093546,185.44084415186956
2024-10-09,123.21802083812857,124.8763784455366,105.93389775840004,142.0267830133729,186.56078519223246
2024-10-10,127.7554297288588,129.32650724766447,106.53126402584454,141.77823251577624,187.82324723556792
2024-10-11,127.17618499593364,128.8320470465008,104.818799500223,142.62723643628934,188.98390634316337
2024-10-14,124.63394558762602,125.88235278813711,99.32298046591227,143.79368746622384,188.90245467338082
2024-10-15,119.46902361552272,120.34100595873258,99.4822775042331,142.6764568847196,182.81408605882353
2024-10-16,119.42075526707482,120.01704613526623,94.26524015569086,143.29658647103054,183.6896720898389
2024-10-17,119.79082078902546,120.49445239615666,93.46873597415546,143.3088878281451,184.5652581208542
2024-10-18,117.55429728858813,118.0221643986834,89.92433177043034,143.8601358226033,183.95437836514395
2024-10-21,119.53338550537833,120.30689807818614,92.0748750201412,143.62388668212122,183.40459901325877
2024-10-22,122.34915373874082,122.91559158115524,92.03505313430239,143.5476002440445,183.8322086281289
